0.037884	14072.3
0.0380068	14024.2
0.0381297	13976.5
0.0382525	13929.1
0.0383754	13882.1
0.0384982	13835.5
0.0386211	13789.2
0.0387439	13743.3
0.0388667	13697.7
0.0389896	13652.5
0.0391124	13607.7
0.0392353	13563.2
0.0392353	13563.2
0.0393663	13516.1
0.0394974	13469.4
0.0396284	13423.2
0.0397594	13377.3
0.0398905	13331.9
0.0400215	13286.8
0.0401526	13242.2
0.0402836	13197.9
0.0404147	13154.1
0.0405457	13110.6
0.0406768	13067.5
0.0408078	13024.9
0.0409389	12982.6
0.0410699	12940.7
0.041201	12899.2
0.041332	12858.1
0.0414631	12817.4
0.0415941	12777
0.0417252	12737.1
0.0418562	12697.5
0.0418562	12697.5
0.041996	12655.7
0.0421358	12614.4
0.0422756	12573.4
0.0424154	12532.9
0.0425552	12492.9
0.042695	12453.2
0.0428348	12414
0.0429746	12375.1
0.0431144	12336.7
0.0432542	12298.7
0.043394	12261.1
0.0435338	12223.8
0.0436736	12187
0.0438134	12150.6
0.0439532	12114.6
0.044093	12078.9
0.0442328	12043.6
0.0443726	12008.8
0.0445124	11974.2
0.0446522	11940.1
0.0446522	11940.1
0.0448014	11904.1
0.0449505	11868.5
0.0450997	11833.3
0.0452488	11798.5
0.0453979	11764.1
0.0455471	11730.2
0.0456962	11696.6
0.0458454	11663.4
0.0459945	11630.6
0.0461436	11598.2
0.0462928	11566.1
0.0464419	11534.4
0.0465911	11503.1
0.0467402	11472.2
0.0468893	11441.6
0.0470385	11411.4
0.0471876	11381.5
0.0473368	11352
0.0474859	11322.8
0.047635	11293.9
0.0477941	11263.5
0.0479533	11233.5
0.0481124	11203.8
0.0482715	11174.5
0.0484306	11145.6
0.0485897	11117
0.0487488	11088.7
0.0489079	11060.8
0.049067	11033.2
0.0492261	11005.9
0.0493852	10979
0.0495443	10952.4
0.0497034	10926
0.0498625	10900
0.0500216	10874.3
0.0501807	10848.9
0.0503398	10823.7
0.0504989	10798.9
0.050658	10774.3
0.0508171	10749.9
0.0509868	10724.2
0.0511566	10698.9
0.0513263	10673.8
0.051496	10648.9
0.0516658	10624.4
0.0518355	10600.1
0.0520052	10576
0.052175	10552.2
0.0523447	10528.7
0.0525144	10505.3
0.0526842	10482.2
0.0528539	10459.3
0.0530236	10436.7
0.0531933	10414.2
0.0533631	10391.9
0.0535328	10369.8
0.0537025	10347.9
0.0538723	10326.2
0.054042	10304.7
0.0542117	10283.3
0.0542117	10283.3
0.0543928	10260.6
0.0545739	10238.1
0.0547549	10215.8
0.054936	10193.7
0.0551171	10171.6
0.0552982	10149.8
0.0554792	10128
0.0556603	10106.4
0.0558414	10084.9
0.0560224	10063.5
0.0562035	10042.3
0.0563846	10021.1
0.0565656	9999.99
0.0567467	9978.98
0.0569278	9958.05
0.0571088	9937.19
0.0572899	9916.39
0.057471	9895.64
0.0576521	9874.93
0.0578331	9854.27
0.0578331	9854.27
0.0580263	9832.26
0.0582195	9810.29
0.0584126	9788.34
0.0586058	9766.4
0.058799	9744.48
0.0589921	9722.56
0.0591853	9700.64
0.0593784	9678.72
